eQTL_id,gene,tissue,distance_tss,lead_variant,beta,permutation_p,bh_permutation_p,discovery,consequence,lead_variant_type,lead_sv,lead_sv_caviar_prob,lead_sv_caviar_rank,h_sv,h_b,h_cis,sv_h_frac,composite
ENSG00000054219.9|Thyroid,ENSG00000054219.9,Thyroid,95747,LUMPY_MEI_132249,0.643846,0.000287637,0.0262403501488673,SV,NONCODING,SV,LUMPY_MEI_132249,5.70614e-06,101,0.107624,0.217933,0.325557,0.330584,6.14118e-07
ENSG00000054219.9|Whole_Blood,ENSG00000054219.9,Whole_Blood,95747,LUMPY_MEI_132249,0.468233,0.000694258,0.0423105747282051,SV,NONCODING,SV,LUMPY_MEI_132249,4.13626e-06,101,0.0142323,0.215065,0.229297,0.0620692,5.88685e-08
ENSG00000054983.12|Thyroid,ENSG00000054983.12,Thyroid,108073,LUMPY_DEL_116061,-0.70639,0.00118702,0.078946651678487,SV,NONCODING,SV,LUMPY_DEL_116061,0.0270357,6,0.0588934,0.160735,0.219628,0.26815,0.00159222
ENSG00000055208.13|Cells_Transformed_fibroblasts,ENSG00000055208.13,Cells_Transformed_fibroblasts,-318115,LUMPY_DEL_159333,-0.37366,0.00117841,0.0500675353429603,SV,NONCODING,SV,LUMPY_DEL_159333,0.0913545,2,0.0774201,0.282122,0.359542,0.21533,0.00707267
ENSG00000058453.12|Cells_Transformed_fibroblasts,ENSG00000058453.12,Cells_Transformed_fibroblasts,162039,GS_DUP_CNV_1_17228807_17233748,0.134805,0.000793022,0.0364573278046875,SV,NONCODING,SV,GS_DUP_CNV_1_17228807_17233748,0.00826378,23,0.0669302,0.438581,0.505511,0.132401,0.000553096
ENSG00000058453.12|Muscle_Skeletal,ENSG00000058453.12,Muscle_Skeletal,147986,GS_MIXED_CNV_1_17214754_17216732,0.195007,0.000267094,0.0230773115182482,SV,NONCODING,SV,GS_MIXED_CNV_1_17214754_17216732,0.000496812,20,0.089288,0.13303,0.222318,0.401623,4.43593e-05
ENSG00000058668.10|Esophagus_Mucosa,ENSG00000058668.10,Esophagus_Mucosa,-96947,LUMPY_DUP_176469,-0.524666,0.000864191,0.0623142569521127,SV,NONCODING,SV,LUMPY_DUP_176469,0.0317527,3,0.0985865,0.162499,0.261085,0.377602,0.00313039
ENSG00000059122.12|Cells_Transformed_fibroblasts,ENSG00000059122.12,Cells_Transformed_fibroblasts,-261824,GS_MIXED_CNV_16_2697066_2700114,-0.209993,0.00180263,0.0705995090515807,SV,NONCODING,SV,GS_MIXED_CNV_16_2697066_2700114,6.30714e-16,40,0.0330426,0.503924,0.536967,0.0615357,2.08404e-17
ENSG00000061936.5|Adipose_Subcutaneous,ENSG00000061936.5,Adipose_Subcutaneous,-45888,GS_MIXED_CNV_12_132148334_132149746,0.150096,0.00121051,0.0933592755619596,SV,NONCODING,SV,GS_MIXED_CNV_12_132148334_132149746,0.119808,3,0.0618577,0.421499,0.483357,0.127975,0.00741105
ENSG00000063127.11|Esophagus_Muscularis,ENSG00000063127.11,Esophagus_Muscularis,60999,LUMPY_MEI_127375,0.418184,0.00055637,0.0518194404701493,SV,NONCODING,SV,LUMPY_MEI_127375,0.00297914,97,0.116446,0.35489,0.471336,0.247055,0.000346909
ENSG00000063601.12|Muscle_Skeletal,ENSG00000063601.12,Muscle_Skeletal,-905009,LUMPY_BND_30989_2,-0.928035,0.00162636,0.0939084064390244,SV,NONCODING,SV,LUMPY_BND_30989_2,0.130431,1,0.0369642,0.068528,0.105492,0.350397,0.00482128
ENSG00000063761.11|Adipose_Subcutaneous,ENSG00000063761.11,Adipose_Subcutaneous,-221286,LUMPY_BND_22104_2,0.771592,6.698e-05,0.00909908,SV,NONCODING,SV,LUMPY_BND_22104_2,0.016045,19,0.0518756,0.279085,0.330961,0.156743,0.000832344
ENSG00000063761.11|Whole_Blood,ENSG00000063761.11,Whole_Blood,28739,LUMPY_DEL_115741,1.32141,5.66336e-10,1.55548719816092e-07,SV,NONCODING,SV,LUMPY_DEL_115741,7.53919e-09,101,0.171134,0.114326,0.28546,0.599503,1.29021e-09
ENSG00000063854.8|Lung,ENSG00000063854.8,Lung,97066,LUMPY_DUP_178542,0.314051,0.00177435,0.0965675513435701,SV,NONCODING,SV,LUMPY_DUP_178542,0.00928089,33,0.0362306,0.580435,0.616666,0.0587524,0.000336252
ENSG00000064012.17|Adipose_Subcutaneous,ENSG00000064012.17,Adipose_Subcutaneous,48492,LUMPY_MEI_133419,0.648738,6.93543e-09,2.57786080083333e-06,SV,NONCODING,SV,LUMPY_MEI_133419,0.00509505,11,0.23439,0.108094,0.342484,0.684382,0.00119423
ENSG00000064012.17|Cells_Transformed_fibroblasts,ENSG00000064012.17,Cells_Transformed_fibroblasts,48492,LUMPY_MEI_133419,0.633323,3.6702e-10,9.44907425217391e-08,SV,NONCODING,SV,LUMPY_MEI_133419,0.000241476,12,0.192422,0.326847,0.519269,0.370563,4.64653e-05
ENSG00000064012.17|Esophagus_Mucosa,ENSG00000064012.17,Esophagus_Mucosa,48492,LUMPY_MEI_133419,0.382688,0.00064677,0.0507853326993865,SV,NONCODING,SV,LUMPY_MEI_133419,3.3152e-05,88,0.165664,0.06713,0.232794,0.711633,5.49209e-06
ENSG00000064012.17|Lung,ENSG00000064012.17,Lung,48492,LUMPY_MEI_133419,0.491232,1.06912e-09,4.04198634666667e-07,SV,NONCODING,SV,LUMPY_MEI_133419,0.0301916,6,0.27836,0.021013,0.299373,0.92981,0.00840413
ENSG00000064012.17|Skin_Sun_Exposed_Lower_leg,ENSG00000064012.17,Skin_Sun_Exposed_Lower_leg,48492,LUMPY_MEI_133419,0.762407,8.81735e-09,3.7729991734375e-06,SV,NONCODING,SV,LUMPY_MEI_133419,0.0318214,3,0.22668,0.076314,0.302994,0.748134,0.00721327
ENSG00000064012.17|Whole_Blood,ENSG00000064012.17,Whole_Blood,48492,LUMPY_MEI_133419,0.228122,7.28698e-09,1.71482119445545e-06,SV,NONCODING,SV,LUMPY_MEI_133419,0.332334,1,0.238431,0.145027,0.383458,0.621792,0.0792387
ENSG00000064300.4|Esophagus_Muscularis,ENSG00000064300.4,Esophagus_Muscularis,-956852,LUMPY_BND_122660_1,-0.608697,0.00128209,0.0956654101197605,SV,NONCODING,SV,LUMPY_BND_122660_1,0.126809,1,0.149802,0.133855,0.283657,0.52811,0.0189962
ENSG00000064419.9|Thyroid,ENSG00000064419.9,Thyroid,164746,LUMPY_BND_84681_1,0.549008,0.00142906,0.0901429259641256,SV,NONCODING,SV,LUMPY_BND_84681_1,0.0996214,1,0.060373,0.061779,0.122152,0.494245,0.00601444
ENSG00000064545.10|Heart_Left_Ventricle,ENSG00000064545.10,Heart_Left_Ventricle,8700,LUMPY_DEL_126570,-0.786027,6.99346e-05,0.0169358289666667,SV,NONCODING,SV,LUMPY_DEL_126570,1.5097e-08,2,0.121938,0.23023,0.352168,0.34625,1.8409e-09
ENSG00000064545.10|Muscle_Skeletal,ENSG00000064545.10,Muscle_Skeletal,8700,LUMPY_DEL_126570,-0.537258,0.000127132,0.0124884770456432,SV,NONCODING,SV,LUMPY_DEL_126570,1.15308e-29,101,0.0365112,0.284877,0.321388,0.113605,4.21003e-31
ENSG00000065060.12|Adipose_Subcutaneous,ENSG00000065060.12,Adipose_Subcutaneous,-58740,LUMPY_DEL_156305,0.67835,5.80833e-09,2.24986987057143e-06,SV,NONCODING,SV,LUMPY_DEL_156305,2.90098e-05,101,0.0946292,0.187782,0.282411,0.335076,2.74517e-06
ENSG00000065060.12|Artery_Aorta,ENSG00000065060.12,Artery_Aorta,-59935,LUMPY_BND_192973_1,0.914827,4.33586e-08,2.6243585795122e-05,SV,NONCODING,SV,LUMPY_BND_192973_1,0.0093212,27,,,,,
ENSG00000065060.12|Artery_Tibial,ENSG00000065060.12,Artery_Tibial,-58740,LUMPY_DEL_156305,0.66409,2.73424e-12,2.27288257066667e-09,SV,NONCODING,SV,LUMPY_DEL_156305,0.0185185,54,0.174176,0.147995,0.322171,0.540632,0.00322548
ENSG00000065060.12|Cells_Transformed_fibroblasts,ENSG00000065060.12,Cells_Transformed_fibroblasts,-58740,LUMPY_DEL_156305,0.806312,1.80048e-16,1.840377375e-13,SV,NONCODING,SV,LUMPY_DEL_156305,5.26799e-08,101,0.279729,0.232331,0.51206,0.546282,1.47361e-08
ENSG00000065060.12|Esophagus_Mucosa,ENSG00000065060.12,Esophagus_Mucosa,-58740,LUMPY_DEL_156305,0.491971,9.4026e-05,0.0110916016036866,SV,NONCODING,SV,LUMPY_DEL_156305,0.000173761,101,0.116381,0.12718,0.243561,0.477831,2.02225e-05
ENSG00000065060.12|Esophagus_Muscularis,ENSG00000065060.12,Esophagus_Muscularis,-58740,LUMPY_DEL_156305,0.792226,1.84454e-07,5.67526245432099e-05,SV,NONCODING,SV,LUMPY_DEL_156305,1.06893e-07,101,0.147363,0.129496,0.276859,0.532267,1.57521e-08
ENSG00000065060.12|Heart_Left_Ventricle,ENSG00000065060.12,Heart_Left_Ventricle,-58740,LUMPY_DEL_156305,0.363898,0.000494905,0.0810250101408451,SV,NONCODING,SV,LUMPY_DEL_156305,0.00123181,101,0.171203,-0.000575,0.171204,0.999994,0.00021089
ENSG00000065060.12|Lung,ENSG00000065060.12,Lung,-58740,LUMPY_DEL_156305,0.499898,8.41462e-05,0.00883177980330882,SV,NONCODING,SV,LUMPY_DEL_156305,4.78988e-05,101,0.0152176,0.29808,0.313298,0.0485723,7.28905e-07
ENSG00000065060.12|Muscle_Skeletal,ENSG00000065060.12,Muscle_Skeletal,-58740,LUMPY_DEL_156305,0.593732,6.4037e-11,2.86039988301887e-08,SV,NONCODING,SV,LUMPY_DEL_156305,4.20376e-07,101,0.272607,0.053317,0.325924,0.836413,1.14597e-07
ENSG00000065060.12|Nerve_Tibial,ENSG00000065060.12,Nerve_Tibial,-58740,LUMPY_DEL_156305,0.565103,0.000539624,0.057807221,SV,NONCODING,SV,LUMPY_DEL_156305,0.000285818,101,0.0955569,0.052137,0.147694,0.646993,2.73119e-05
ENSG00000065060.12|Skin_Sun_Exposed_Lower_leg,ENSG00000065060.12,Skin_Sun_Exposed_Lower_leg,-58740,LUMPY_DEL_156305,0.57849,1.00806e-05,0.00217375835905512,SV,NONCODING,SV,LUMPY_DEL_156305,0.00064848,101,0.180147,0.065226,0.245373,0.734176,0.000116822
ENSG00000065060.12|Thyroid,ENSG00000065060.12,Thyroid,-58740,LUMPY_DEL_156305,0.384885,0.00141125,0.0892195421348315,SV,NONCODING,SV,LUMPY_DEL_156305,0.00306361,101,0.110558,0.219657,0.330215,0.334806,0.000338707
ENSG00000065060.12|Whole_Blood,ENSG00000065060.12,Whole_Blood,-58740,LUMPY_DEL_156305,0.67074,5.08735e-13,2.12133569824561e-10,SV,NONCODING,SV,LUMPY_DEL_156305,1.1908e-08,101,0.184736,0.11123,0.295966,0.62418,2.19984e-09
ENSG00000066185.8|Muscle_Skeletal,ENSG00000066185.8,Muscle_Skeletal,92483,LUMPY_MEI_94811,-0.445306,8.41635e-06,0.0013108465125,SV,NONCODING,SV,LUMPY_MEI_94811,0.00562626,63,0.0259448,0.401448,0.427393,0.0607048,0.000145972
ENSG00000066230.6|Whole_Blood,ENSG00000066230.6,Whole_Blood,130500,LUMPY_BND_149999_1,0.785409,0.000543585,0.0350634682493225,SV,NONCODING,SV,LUMPY_BND_149999_1,2.00946e-06,43,0.112254,0.270961,0.383215,0.292927,2.2557e-07
ENSG00000066279.12|Muscle_Skeletal,ENSG00000066279.12,Muscle_Skeletal,-957501,LUMPY_MEI_98194,0.626964,0.00102826,0.0687656136723164,SV,NONCODING,SV,LUMPY_MEI_98194,0.00626419,59,0.0917041,0.026517,0.118221,0.7757,0.000574452
ENSG00000066379.10|Cells_Transformed_fibroblasts,ENSG00000066379.10,Cells_Transformed_fibroblasts,-158675,LUMPY_MEI_155951,1.06471,2.16639e-10,5.92935904883721e-08,SV,NONCODING,SV,LUMPY_MEI_155951,0.000785311,101,0.234524,0.024431,0.258955,0.905655,0.000184174
ENSG00000066379.10|Esophagus_Mucosa,ENSG00000066379.10,Esophagus_Mucosa,-80616,LUMPY_MEI_155960,0.944526,0.000475867,0.0406041448866667,SV,NONCODING,SV,LUMPY_MEI_155960,0.0019285,101,0.093195,0.147662,0.240857,0.386931,0.000179727
ENSG00000066379.10|Lung,ENSG00000066379.10,Lung,-80616,LUMPY_MEI_155960,0.570267,0.000804691,0.0528012567165899,SV,NONCODING,SV,LUMPY_MEI_155960,0.00185232,101,0.125366,0.123484,0.24885,0.503781,0.000232218
ENSG00000066379.10|Muscle_Skeletal,ENSG00000066379.10,Muscle_Skeletal,-244504,LUMPY_DUP_182210,0.876206,0.00143964,0.086502632893401,SV,NONCODING,SV,LUMPY_DUP_182210,0.00354913,101,0.0829893,0.100762,0.183751,0.451639,0.00029454
ENSG00000066379.10|Nerve_Tibial,ENSG00000066379.10,Nerve_Tibial,-80616,LUMPY_MEI_155960,0.889118,0.00108367,0.0940460951898734,SV,NONCODING,SV,LUMPY_MEI_155960,0.00526955,101,,,,,
ENSG00000066379.10|Whole_Blood,ENSG00000066379.10,Whole_Blood,-244504,LUMPY_DUP_182210,1.00548,1.25719e-06,0.000175769952470588,SV,NONCODING,SV,LUMPY_DUP_182210,0.0170997,8,,,,,
ENSG00000066557.5|Whole_Blood,ENSG00000066557.5,Whole_Blood,96824,LUMPY_MEI_95519,-0.308448,0.00183842,0.090654702406639,SV,NONCODING,SV,LUMPY_MEI_95519,0.0173997,15,0.0661774,0.052081,0.118258,0.5596,0.00115147
ENSG00000066855.11|Esophagus_Mucosa,ENSG00000066855.11,Esophagus_Mucosa,17304,LUMPY_DEL_166762,0.591786,3.80349e-05,0.00537910149281768,SV,NONCODING,SV,LUMPY_DEL_166762,0.00615104,36,0.207191,-0.007285,0.207192,0.999995,0.00127444
ENSG00000066855.11|Muscle_Skeletal,ENSG00000066855.11,Muscle_Skeletal,17304,LUMPY_DEL_166762,0.478538,0.000844087,0.0575876531354467,SV,NONCODING,SV,LUMPY_DEL_166762,6.30832e-05,101,0.100619,0.147519,0.248138,0.405496,6.34737e-06
ENSG00000067057.12|Esophagus_Mucosa,ENSG00000067057.12,Esophagus_Mucosa,-728728,LUMPY_MEI_99792,-0.442905,0.000247847,0.0239577960754717,SV,NONCODING,SV,LUMPY_MEI_99792,0.0198995,9,0.081692,0.362508,0.4442,0.183908,0.00162563
ENSG00000067167.3|Cells_Transformed_fibroblasts,ENSG00000067167.3,Cells_Transformed_fibroblasts,62949,LUMPY_BND_166869_1,0.188575,0.00232103,0.0852457495787832,SV,NONCODING,SV,LUMPY_BND_166869_1,0.00413562,101,0.0105118,0.331897,0.342409,0.0306996,4.34728e-05
ENSG00000067167.3|Whole_Blood,ENSG00000067167.3,Whole_Blood,62949,LUMPY_BND_166869_1,0.155323,0.00164105,0.0835213627408994,SV,NONCODING,SV,LUMPY_BND_166869_1,0.00434761,101,0.0032532,0.25422,0.257473,0.0126351,1.41436e-05
ENSG00000067208.10|Cells_Transformed_fibroblasts,ENSG00000067208.10,Cells_Transformed_fibroblasts,-576608,LUMPY_BND_96161_1,-0.293692,0.00132689,0.0551808071024735,SV,NONCODING,SV,LUMPY_BND_96161_1,1.8577e-06,101,0.039476,0.153532,0.193008,0.20453,7.33346e-08
ENSG00000067334.9|Muscle_Skeletal,ENSG00000067334.9,Muscle_Skeletal,-54218,LUMPY_DEL_96198,-0.174497,0.00137626,0.0837572731105398,SV,NONCODING,SV,LUMPY_DEL_96198,0.00747181,53,0.0423425,0.139515,0.181858,0.232833,0.000316375
ENSG00000067596.6|Skin_Sun_Exposed_Lower_leg,ENSG00000067596.6,Skin_Sun_Exposed_Lower_leg,-74256,LUMPY_BND_20138_2,0.45439,5.21202e-06,0.00125207350631579,SV,NONCODING,SV,LUMPY_BND_20138_2,0.313471,1,0.18744,-0.032147,0.187441,0.999995,0.058757
ENSG00000068097.10|Cells_Transformed_fibroblasts,ENSG00000068097.10,Cells_Transformed_fibroblasts,-36063,LUMPY_DEL_122961,0.470604,2.48345e-05,0.00201570503793103,SV,NONCODING,SV,LUMPY_DEL_122961,0.00455592,27,0.118233,-0.021332,0.118234,0.999992,0.00053866
ENSG00000068097.10|Esophagus_Mucosa,ENSG00000068097.10,Esophagus_Mucosa,-36063,LUMPY_DEL_122961,0.661995,8.54017e-07,0.000196947091585586,SV,NONCODING,SV,LUMPY_DEL_122961,1.75593e-05,14,0.247972,0.019081,0.267053,0.92855,4.35421e-06
ENSG00000068097.10|Thyroid,ENSG00000068097.10,Thyroid,-36063,LUMPY_DEL_122961,0.689349,5.04997e-05,0.00631425804488889,SV,NONCODING,SV,LUMPY_DEL_122961,0.00436447,16,,,,,
ENSG00000068097.10|Whole_Blood,ENSG00000068097.10,Whole_Blood,-36063,LUMPY_DEL_122961,0.837892,2.57962e-08,5.19596679322034e-06,SV,NONCODING,SV,LUMPY_DEL_122961,0.34028,1,,,,,
ENSG00000068137.10|Esophagus_Muscularis,ENSG00000068137.10,Esophagus_Muscularis,609025,LUMPY_DEL_122545,0.642722,0.00101276,0.0814233897419355,SV,NONCODING,SV,LUMPY_DEL_122545,0.00630333,21,0.131723,0.044058,0.175781,0.749359,0.000830294
ENSG00000068745.10|Cells_Transformed_fibroblasts,ENSG00000068745.10,Cells_Transformed_fibroblasts,419977,LUMPY_MEI_140212,0.2597,0.00148784,0.0602601110309278,SV,NONCODING,SV,LUMPY_MEI_140212,2.49083e-05,101,0.0436674,0.197936,0.241603,0.18074,1.08768e-06
ENSG00000068781.16|Artery_Aorta,ENSG00000068781.16,Artery_Aorta,94128,LUMPY_DEL_129448,-0.983318,0.00056989,0.0686523798058252,SV,NONCODING,SV,LUMPY_DEL_129448,8.36227e-05,28,0.106509,0.217695,0.324204,0.328525,8.90657e-06
ENSG00000068781.16|Esophagus_Mucosa,ENSG00000068781.16,Esophagus_Mucosa,94128,LUMPY_DEL_129448,-1.00631,0.000230075,0.0226517686538462,SV,NONCODING,SV,LUMPY_DEL_129448,0.000598566,57,0.010148,0.475522,0.48567,0.0208948,6.07425e-06
ENSG00000068781.16|Lung,ENSG00000068781.16,Lung,94128,LUMPY_DEL_129448,-0.742044,0.000269459,0.0221464056376812,SV,NONCODING,SV,LUMPY_DEL_129448,9.67122e-09,69,0.018371,0.454997,0.473368,0.0388091,1.7767e-10
ENSG00000069424.10|Whole_Blood,ENSG00000069424.10,Whole_Blood,13594,LUMPY_DEL_93722,-0.402633,5.95936e-05,0.00549000265426357,SV,NONCODING,SV,LUMPY_DEL_93722,0.140421,1,0.0784264,0.299368,0.377794,0.20759,0.0110127
ENSG00000070081.11|Cells_Transformed_fibroblasts,ENSG00000070081.11,Cells_Transformed_fibroblasts,-33548,LUMPY_MEI_104124,-0.220777,0.000254747,0.0145539681699029,SV,NONCODING,SV,LUMPY_MEI_104124,0.00111482,101,0.0176382,0.268203,0.285841,0.0617063,1.96634e-05
ENSG00000070413.14|Artery_Tibial,ENSG00000070413.14,Artery_Tibial,-9342,LUMPY_DEL_137633,0.388965,6.0182e-05,0.00697126781018519,SV,NONCODING,SV,LUMPY_DEL_137633,0.00628468,38,0.106837,0.384037,0.490874,0.217646,0.000671436
ENSG00000070413.14|Muscle_Skeletal,ENSG00000070413.14,Muscle_Skeletal,-9342,LUMPY_DEL_137633,0.42248,0.00109484,0.0719978948888889,SV,NONCODING,SV,LUMPY_DEL_137633,0.0139618,16,0.0790042,0.372894,0.451898,0.174827,0.00110304
ENSG00000070413.14|Thyroid,ENSG00000070413.14,Thyroid,-9342,LUMPY_DEL_137633,0.783385,5.37053e-08,1.83567147096386e-05,SV,NONCODING,SV,LUMPY_DEL_137633,0.0255976,7,0.240063,0.094761,0.334824,0.716983,0.00614504
ENSG00000070501.7|Esophagus_Mucosa,ENSG00000070501.7,Esophagus_Mucosa,-1620,LUMPY_DEL_166078,-1.14194,3.71637e-16,7.31781840461539e-13,SV,NONCODING,SV,LUMPY_DEL_166078,1.42339e-130,82,0.32024,0.065367,0.385607,0.830483,4.55826e-131
ENSG00000070501.7|Skin_Sun_Exposed_Lower_leg,ENSG00000070501.7,Skin_Sun_Exposed_Lower_leg,-1620,LUMPY_DEL_166078,-1.10868,5.31455e-14,1.32312969363636e-10,SV,NONCODING,SV,LUMPY_DEL_166078,0.752179,1,0.253861,0.095592,0.349453,0.726452,0.190949
ENSG00000070718.7|Cells_Transformed_fibroblasts,ENSG00000070718.7,Cells_Transformed_fibroblasts,180016,LUMPY_DEL_166078,0.475528,4.187e-05,0.00321021517915309,SV,NONCODING,SV,LUMPY_DEL_166078,6.81761e-07,101,-0.00882005,0.474338,0.474339,2.1082e-06,0.0
ENSG00000070831.11|Heart_Left_Ventricle,ENSG00000070831.11,Heart_Left_Ventricle,-591311,LUMPY_DEL_94171,0.316408,7.31649e-05,0.0173565060734694,SV,NONCODING,SV,LUMPY_DEL_94171,0.0990899,1,0.107451,0.301868,0.409319,0.262512,0.0106473
ENSG00000071205.7|Muscle_Skeletal,ENSG00000071205.7,Muscle_Skeletal,-732311,LUMPY_MEI_148614,0.593685,0.00139708,0.0848063382564103,SV,NONCODING,SV,LUMPY_MEI_148614,0.0380688,5,0.0770107,0.120198,0.197209,0.390504,0.0029317
ENSG00000072694.14|Whole_Blood,ENSG00000072694.14,Whole_Blood,8274,GS_MIXED_CNV_1_161559375_161560564,-0.211757,4.18187e-06,0.000517680657083333,SV,NONCODING,SV,GS_MIXED_CNV_1_161559375_161560564,9.49761e-13,67,0.054839,0.408554,0.463393,0.118342,5.20839e-14
ENSG00000072778.15|Artery_Tibial,ENSG00000072778.15,Artery_Tibial,46924,LUMPY_BND_87747_2,-0.815129,0.000550436,0.0474974843183391,SV,NONCODING,SV,LUMPY_BND_87747_2,0.00151116,23,0.0776801,0.576184,0.653864,0.118802,0.000117387
ENSG00000072954.2|Lung,ENSG00000072954.2,Lung,14965,LUMPY_DEL_126502,0.725529,6.89111e-05,0.00751528554038462,SV,NONCODING,SV,LUMPY_DEL_126502,0.262536,2,0.10145,0.525228,0.626678,0.161885,0.0266343
ENSG00000073067.9|Skin_Sun_Exposed_Lower_leg,ENSG00000073067.9,Skin_Sun_Exposed_Lower_leg,53489,LUMPY_DEL_160223,-0.644677,0.000223059,0.026773582069869,SV,NONCODING,SV,LUMPY_DEL_160223,0.0031408,75,0.1417,0.381208,0.522908,0.270985,0.000445051
ENSG00000073605.14|Esophagus_Muscularis,ENSG00000073605.14,Esophagus_Muscularis,-15603,LUMPY_DEL_122464,-0.329177,0.000698301,0.0617129699361702,SV,NONCODING,SV,LUMPY_DEL_122464,0.0121011,25,0.135356,0.365558,0.500914,0.270218,0.00163796
ENSG00000073803.9|Whole_Blood,ENSG00000073803.9,Whole_Blood,16611,LUMPY_MEI_143826,0.57691,9.76867e-09,2.23251681307692e-06,SV,NONCODING,SV,LUMPY_MEI_143826,0.0428289,7,0.214238,0.125988,0.340226,0.629693,0.00917558
ENSG00000073849.10|Nerve_Tibial,ENSG00000073849.10,Nerve_Tibial,178391,LUMPY_MEI_143865,-0.363692,0.000368371,0.0434873454297872,SV,NONCODING,SV,LUMPY_MEI_143865,0.2735,1,0.0842172,0.306522,0.390739,0.215533,0.0230334
ENSG00000073910.15|Skin_Sun_Exposed_Lower_leg,ENSG00000073910.15,Skin_Sun_Exposed_Lower_leg,-66636,LUMPY_DEL_111663,-0.569486,0.000685228,0.0682387418472727,SV,NONCODING,SV,LUMPY_DEL_111663,0.00829948,7,0.112478,0.159726,0.272204,0.413212,0.000933509
ENSG00000074201.4|Adipose_Subcutaneous,ENSG00000074201.4,Adipose_Subcutaneous,54434,LUMPY_MEI_105773,0.640251,7.15397e-05,0.00947794777920792,SV,NONCODING,SV,LUMPY_MEI_105773,0.0090468,36,0.168507,-0.0167,0.168508,0.999994,0.00152445
ENSG00000074201.4|Artery_Tibial,ENSG00000074201.4,Artery_Tibial,170727,LUMPY_MEI_105774,0.468114,0.00152315,0.0964068901015228,SV,NONCODING,SV,LUMPY_MEI_105774,0.00591836,101,0.0620775,0.239801,0.301878,0.205637,0.000367397
ENSG00000074755.10|Heart_Left_Ventricle,ENSG00000074755.10,Heart_Left_Ventricle,-243774,LUMPY_BND_68143_2,-0.635889,0.000630728,0.0958376767581699,SV,NONCODING,SV,LUMPY_BND_68143_2,0.0205887,9,0.03578,0.424762,0.460542,0.0776911,0.000736664
ENSG00000074803.13|Whole_Blood,ENSG00000074803.13,Whole_Blood,51778,LUMPY_MEI_117708,0.677739,3.39005e-08,6.65906680991735e-06,SV,NONCODING,SV,LUMPY_MEI_117708,2.4703e-15,101,-0.000545559,0.407266,0.407267,2.45539e-06,0.0
ENSG00000075399.8|Lung,ENSG00000075399.8,Lung,114783,LUMPY_DEL_121434,0.483943,0.00135244,0.0787442221765914,SV,NONCODING,SV,LUMPY_DEL_121434,0.000934389,42,0.112066,-0.038525,0.112067,0.999991,0.000104713
ENSG00000075673.7|Artery_Aorta,ENSG00000075673.7,Artery_Aorta,16013,LUMPY_MEI_111457,0.821013,0.000458671,0.0583711771076923,SV,NONCODING,SV,LUMPY_MEI_111457,2.00702e-05,37,0.128634,0.258566,0.3872,0.332216,2.58171e-06
ENSG00000075673.7|Artery_Tibial,ENSG00000075673.7,Artery_Tibial,16013,LUMPY_MEI_111457,0.545745,0.000623677,0.0513308812739274,SV,NONCODING,SV,LUMPY_MEI_111457,0.000353979,38,0.0997066,0.341784,0.441491,0.225841,3.5294e-05
ENSG00000075826.12|Adipose_Subcutaneous,ENSG00000075826.12,Adipose_Subcutaneous,-120174,LUMPY_DEL_102406,-0.645422,4.61223e-07,0.000114289351166667,SV,NONCODING,SV,LUMPY_DEL_102406,6.06069e-06,101,0.017466,0.237243,0.254709,0.0685724,1.05856e-07
ENSG00000075826.12|Artery_Tibial,ENSG00000075826.12,Artery_Tibial,-120174,LUMPY_DEL_102406,-0.588821,1.29186e-07,3.6198207505618e-05,SV,NONCODING,SV,LUMPY_DEL_102406,4.24121e-05,101,0.0545173,0.163184,0.217701,0.250422,2.31219e-06
ENSG00000075826.12|Cells_Transformed_fibroblasts,ENSG00000075826.12,Cells_Transformed_fibroblasts,-120174,LUMPY_DEL_102406,-0.185516,0.00220719,0.0823341334706815,SV,NONCODING,SV,LUMPY_DEL_102406,7.60004e-05,101,0.00175605,0.19368,0.195436,0.00898529,1.33461e-07
ENSG00000075826.12|Esophagus_Muscularis,ENSG00000075826.12,Esophagus_Muscularis,-120174,LUMPY_DEL_102406,-0.530128,8.1029e-07,0.000219500515,SV,NONCODING,SV,LUMPY_DEL_102406,0.000609073,101,0.0339704,0.227554,0.261524,0.129894,2.06905e-05
ENSG00000075826.12|Lung,ENSG00000075826.12,Lung,-120174,LUMPY_DEL_102406,-0.557816,9.06694e-07,0.000161693763333333,SV,NONCODING,SV,LUMPY_DEL_102406,6.42172e-08,101,-0.0067747,0.327183,0.327184,3.05638e-06,0.0
ENSG00000075826.12|Nerve_Tibial,ENSG00000075826.12,Nerve_Tibial,-120174,LUMPY_DEL_102406,-0.597775,1.96866e-05,0.00412126197251908,SV,NONCODING,SV,LUMPY_DEL_102406,5.17271e-05,101,0.0692576,0.379418,0.448676,0.15436,3.58249e-06
ENSG00000075826.12|Skin_Sun_Exposed_Lower_leg,ENSG00000075826.12,Skin_Sun_Exposed_Lower_leg,-120174,LUMPY_DEL_102406,-0.602298,5.50218e-07,0.000167425223866667,SV,NONCODING,SV,LUMPY_DEL_102406,1.06731e-08,97,0.121734,0.171374,0.293108,0.415321,1.29928e-09
